Timestamp,Solar_Generation,Wind_Generation,Biogas_Generation,Total_Generation,Demand,Lagged_Demand_1,Lagged_Demand_24,Surplus_Deficit,Demand_Adjustment,Hour,DayOfWeek,Month
2023-01-02 10:00:00,0.653806288228413,41.05493773238494,20.324684853181303,62.033428873794655,184.73934195100495,152.99309112906508,99.65224295235654,-129.51345665238128,-6.807543575171009,10,0,1
2023-01-02 11:00:00,0.5587558154023887,30.163881020027244,25.556914241941975,56.27955107737161,192.43432357719084,191.54688552617594,118.02883468864506,-149.10611816505735,-12.95134566523813,11,0,1
2023-01-02 12:00:00,0.6610123007936752,51.91625139850021,25.02849471094947,77.60575841024335,160.80875362612736,205.38566924242897,115.85873602755186,-98.11360703238974,-14.910611816505735,12,0,1
2023-01-02 13:00:00,0.5117326650664917,75.0,23.823060715005962,99.33479338007245,158.76456065104475,175.7193654426331,118.95409901153172,-69.24112797421125,-9.811360703238975,13,0,1
2023-01-02 14:00:00,0.5238773816717082,75.0,25.491439846468175,101.01531722813988,151.50663855522077,168.5759213542837,108.13764239351205,-57.41543412450201,-6.924112797421126,14,0,1
2023-01-02 15:00:00,0.5635459608557996,75.0,20.482323900481816,96.04586986133762,164.6679928699098,158.4307513526419,113.29018583321358,-74.36366642102237,-5.741543412450202,15,0,1
2023-01-02 16:00:00,0.5214776185651041,47.12466379439997,28.952266800545456,76.59840821351054,173.72455569409595,170.40953628236,98.32285259303492,-104.56251412268765,-7.436366642102238,16,0,1
2023-01-02 17:00:00,0.4145193694832216,41.554394806570386,29.77037989761135,71.73929407366495,152.64770845513016,181.16092233619818,98.78107909358741,-91.36466579373396,-10.456251412268765,17,0,1
2023-01-02 18:00:00,0.32000026300231027,69.11974956178001,24.141313996794686,93.581063821577,132.7597687721204,163.1039598673989,80.92669720773064,-48.315171529916796,-9.136466579373396,18,0,1
2023-01-02 19:00:00,0.23272804005172865,71.48717345246618,31.265081328247128,102.98498282076503,124.65208481481845,141.8962353514938,74.48121589245696,-26.498619147045105,-4.83151715299168,19,0,1
2023-01-02 20:00:00,0.13793900106731993,67.63132867209468,22.786054643394806,90.55532231655681,112.35187542064743,129.48360196781013,74.91892680297059,-24.446415018795136,-2.649861914704511,20,0,1
2023-01-02 21:00:00,0.08799676943924939,27.453770597439807,25.163440050533783,52.705207417412836,94.46533060769119,115.00173733535195,62.66026659895893,-44.204764692157866,-2.444641501879514,21,0,1
2023-01-02 22:00:00,0.04137556107169929,46.633066469599704,28.228476389718807,74.90291842039021,79.52656735054549,96.9099721095707,73.62350113793102,-9.044125399371069,-4.420476469215787,22,0,1
2023-01-02 23:00:00,0.012197465210376686,60.645975106637984,22.51816148250337,83.17633405435173,85.29518064883746,83.94704381976128,60.75153692591423,-3.023259134422844,-0.9044125399371069,23,0,1
2023-01-03 00:00:00,0.0,69.32073113704804,19.70464653369573,89.02537767074378,88.36854104661141,86.19959318877457,85.14406472249702,0.35451071069007867,-0.30232591344228443,0,1,1
2023-01-03 01:00:00,0.010502609031495075,74.04851765035211,18.960078726616757,93.01909898600036,73.98474256070699,88.6708669600537,93.46163641485933,19.069807496362372,0.03545107106900787,1,1,1
2023-01-03 02:00:00,0.05175816870790661,63.72391466800285,29.91553882465665,93.6912116613674,91.29536659189367,73.94929148963799,86.26576334131865,4.3028258191099695,1.9069807496362374,2,1,1
2023-01-03 03:00:00,0.10538039104264647,66.8923742817539,22.075794358169023,89.07354903096557,89.91142226634635,89.38838584225743,106.35787942786331,-0.4075906534697822,0.430282581910997,3,1,1
2023-01-03 04:00:00,0.1744352447395853,62.85335041871951,23.02754535525458,86.05533101871367,117.0882735695762,89.48113968443535,115.66978712302159,-31.073701616209505,-0.04075906534697822,4,1,1
2023-01-03 05:00:00,0.29431551820599855,72.9255245639903,20.160538176828034,93.38037825902433,107.08934628992934,117.12903263492318,130.9995948229242,-16.81633819252596,-3.107370161620951,5,1,1
2023-01-03 06:00:00,0.4127810797017843,66.77256488454844,26.250230648563786,93.43557661281402,130.1235489830702,110.19671645155029,121.78272478812227,-38.36960618950879,-1.6816338192525961,6,1,1
2023-01-03 07:00:00,0.514919388963696,62.71336075552882,20.95935422676685,84.18763437125936,125.08532178835173,131.8051828023228,121.46827380388103,-44.734648036043254,-3.836960618950879,7,1,1
2023-01-03 08:00:00,0.5141960627365352,57.20450873718176,21.721645850698916,79.44035065061722,168.20000997821865,128.92228240730262,139.56284094505244,-93.23312413120574,-4.473464803604325,8,1,1
2023-01-03 09:00:00,0.6190485068504985,63.091761225281026,23.978129376571058,87.68893910870258,121.55247838864234,172.67347478182296,152.99309112906508,-43.18685169306033,-9.323312413120574,9,1,1
2023-01-03 10:00:00,0.7213996118281493,69.87300220139494,19.76445766384109,90.35885947706417,167.9630807505364,130.87579080176292,191.54688552617594,-81.92290644277826,-4.3186851693060335,10,1,1
2023-01-03 11:00:00,0.8074174750261252,66.31397032031725,22.290942134577218,89.4123299299206,138.9655376457869,172.28176591984243,205.38566924242897,-57.74549836014411,-8.192290644277826,11,1,1
2023-01-03 12:00:00,0.7125404601351214,68.26271484487894,26.896659106931985,95.87191441194605,155.7142778239264,147.1578282900647,175.7193654426331,-65.61691324799477,-5.774549836014412,12,1,1
2023-01-03 13:00:00,0.7219933366703815,75.0,23.831573997090253,99.55356733376064,165.62272194200017,161.48882765994082,168.5759213542837,-72.63084593303901,-6.561691324799478,13,1,1
2023-01-03 14:00:00,0.6210166394537481,66.45410574292046,22.788857569960285,89.86397995233449,161.39269441218158,172.18441326679965,158.4307513526419,-78.79179905315098,-7.263084593303901,14,1,1
2023-01-03 15:00:00,0.5623872233462429,51.27760323502595,22.886093380297822,74.72608383867001,153.4323248804722,168.65577900548547,170.40953628236,-86.58542094711731,-7.879179905315098,15,1,1
2023-01-03 16:00:00,0.6069086587533581,75.0,20.91242904853446,96.51933770728782,142.4867626780854,161.31150478578732,181.16092233619818,-54.6259670655093,-8.658542094711732,16,1,1
2023-01-03 17:00:00,0.5349371814386853,39.44332602740903,27.900919060240764,67.87918226908847,124.2661591493154,151.14530477279712,163.1039598673989,-61.84957358677785,-5.46259670655093,17,1,1
2023-01-03 18:00:00,0.371506351072273,44.249256597732625,19.303145292492232,63.92390824129713,119.33799897967904,129.72875585586632,141.8962353514938,-61.59904809705971,-6.184957358677785,18,1,1
2023-01-03 19:00:00,0.3051836862330063,67.92977386821818,22.194318366850812,90.429275921302,110.81565279942399,125.52295633835683,129.48360196781013,-26.54628168782797,-6.159904809705971,19,1,1
2023-01-03 20:00:00,0.19386671612004136,70.99842886767327,21.723557503974956,92.91585308776827,105.7700969723379,116.97555760912996,115.00173733535195,-15.50887205335242,-2.6546281687827973,20,1,1
2023-01-03 21:00:00,0.10253035617859928,41.700453940894796,24.21698306058328,66.01996735765667,95.34552424934265,108.42472514112069,96.9099721095707,-30.87644409702122,-1.550887205335242,21,1,1
2023-01-03 22:00:00,0.051945224718150385,56.13049776818245,24.30796859469182,80.49041158759242,94.31216969914072,96.89641145467789,83.94704381976128,-16.909402521250428,-3.087644409702122,22,1,1
2023-01-03 23:00:00,0.014711676314360173,52.4688647678055,20.705947047533073,73.18952349165293,85.64428577586689,97.39981410884285,86.19959318877457,-14.145702536339002,-1.690940252125043,23,1,1
2023-01-04 00:00:00,0.0,54.518454056035814,21.4736398730458,75.99209392908162,85.53476090354157,87.33522602799194,88.6708669600537,-10.957237228093845,-1.4145702536339002,0,2,1
2023-01-04 01:00:00,0.016875465069706098,75.0,21.38324212803892,96.40011759310862,82.27272606901862,86.94933115717546,73.94929148963799,13.03166780128062,-1.0957237228093846,1,2,1
2023-01-04 02:00:00,0.04234400968365596,74.52371877608442,13.373856293179069,87.93991907894716,82.6748680140916,83.368449791828,89.38838584225743,6.5682178449836215,1.303166780128062,2,2,1
2023-01-04 03:00:00,0.13574101609335043,62.48936195497063,15.212891840233935,77.83799481129792,99.8774223230146,81.37170123396353,89.48113968443535,-21.38260572721832,0.6568217844983621,3,2,1
2023-01-04 04:00:00,0.21598928839765819,53.768127525804886,17.951479316907058,71.9355961311096,117.26777798977109,99.22060053851624,117.12903263492318,-47.47044243138332,-2.138260572721832,4,2,1
2023-01-04 05:00:00,0.307920489721386,40.4327504998704,17.86621268890952,58.606883678501305,117.2581788455214,119.40603856249292,110.19671645155029,-63.39833941015843,-4.747044243138332,5,2,1
2023-01-04 06:00:00,0.4321804417204955,75.0,15.7353300598914,91.16751050161189,111.05854584199452,122.00522308865973,131.8051828023228,-26.23086928139847,-6.3398339410158435,6,2,1
2023-01-04 07:00:00,0.43194233734218185,72.91428557263087,21.362228652884127,94.70845656285718,147.57207887373286,117.39837978301036,128.92228240730262,-55.48670923901554,-2.623086928139847,7,2,1
2023-01-04 08:00:00,0.6282649703974917,51.32729212730823,18.89858215544949,70.85413925315521,138.61116097796753,150.19516580187272,172.67347478182296,-73.30569264871386,-5.548670923901554,8,2,1
2023-01-04 09:00:00,0.7571772313753999,75.0,18.025641058968255,93.78281829034364,161.94444975179312,144.15983190186907,130.87579080176292,-75.49220072632085,-7.330569264871386,9,2,1
2023-01-04 10:00:00,0.9172293121971627,62.053467185973055,14.677819801921704,77.64851630009193,151.13177540203733,169.2750190166645,172.28176591984243,-81.0324791745775,-7.549220072632085,10,2,1
2023-01-04 11:00:00,0.7982756172155056,58.498062576464115,18.0885876437103,77.38492583738991,166.88274290537595,158.68099547466943,147.1578282900647,-97.60106498544377,-8.10324791745775,11,2,1
2023-01-04 12:00:00,0.7872539555266989,70.59609640255057,10.117793710595624,81.50114406867289,151.86796372725155,174.98599082283368,161.48882765994082,-80.12692615712305,-9.760106498544378,12,2,1
2023-01-04 13:00:00,0.799665876695642,51.04360639550635,17.284607798804462,69.12788007100646,152.66859681336234,161.62807022579594,172.18441326679965,-91.55340935806818,-8.012692615712306,13,2,1
2023-01-04 14:00:00,0.8722790729508599,57.73196443251236,17.73897337588588,76.34321688134911,129.79648568374344,160.68128942907464,168.65577900548547,-62.60860973820114,-9.155340935806818,14,2,1
2023-01-04 15:00:00,0.7551038105243056,65.54490946981912,18.051743278109814,84.35175655845323,159.81371951751757,138.95182661955025,161.31150478578732,-81.72282393288445,-6.260860973820114,15,2,1
2023-01-04 16:00:00,0.6083456359545293,55.25567981697289,12.411211857907038,68.27523731083446,146.50749198534817,166.07458049133768,151.14530477279712,-86.40453706780215,-8.172282393288446,16,2,1
2023-01-04 17:00:00,0.5667599833011512,74.7905837024314,17.55674028022392,92.91408396595648,136.16203703769838,154.6797743786366,129.72875585586632,-51.888406778522125,-8.640453706780216,17,2,1
2023-01-04 18:00:00,0.4324081329305362,75.0,13.538332757682973,88.97074089061351,126.18130510687187,144.8024907444786,125.52295633835683,-42.399404894110575,-5.1888406778522125,18,2,1
2023-01-04 19:00:00,0.34815721020334034,51.18608943520043,14.00742443226586,65.54167107766963,103.67548663301794,131.3701457847241,116.97555760912996,-42.37375604475936,-4.239940489411057,19,2,1
2023-01-04 20:00:00,0.19909265042850696,36.0649007439832,18.383010985462008,54.647004379873714,112.59518243883127,107.915427122429,108.42472514112069,-62.18555366343349,-4.237375604475936,20,2,1
2023-01-04 21:00:00,0.12132182559288303,30.5139056411188,22.058418062775107,52.69364552948679,101.19793627288678,116.8325580433072,96.89641145467789,-54.722846109743344,-6.218555366343349,21,2,1
2023-01-04 22:00:00,0.055125015482695355,61.427680748460304,15.959788563190848,77.44259432713385,78.30216900804902,107.41649163923013,97.39981410884285,-6.331859291889501,-5.472284610974334,22,2,1
2023-01-04 23:00:00,0.01245668778029675,52.94196974797111,13.147130915433122,66.10155735118452,90.6650474272823,83.77445361902335,87.33522602799194,-25.196676005286733,-0.6331859291889501,23,2,1
2023-01-05 00:00:00,0.0,67.51827275835366,15.96049323592987,83.47876599428353,90.3520260845058,91.29823335647126,86.94933115717546,-9.392927690750938,-2.5196676005286736,0,3,1
2023-01-05 01:00:00,0.01698808121391158,66.32309865674029,18.0112788526357,84.3513655905899,81.83198590359895,92.87169368503447,83.368449791828,1.5800869179158497,-0.9392927690750938,1,3,1
2023-01-05 02:00:00,0.06512855506500691,37.45205116518301,16.860818637539737,54.37799835778775,88.5805295591826,82.77127867267404,81.37170123396353,-34.04452250960326,0.15800869179158497,2,3,1
2023-01-05 03:00:00,0.13897186781356777,33.983450584709665,23.034998887670483,57.157421340193714,99.73059596678121,88.42252086739101,99.22060053851624,-45.97762687754783,-3.4044522509603263,3,3,1
2023-01-05 04:00:00,0.20855399664541938,69.2229054088699,12.471950486356972,81.9034098918723,86.02875365861597,103.13504821774154,119.40603856249292,-8.72310645449845,-4.597762687754783,4,3,1
2023-01-05 05:00:00,0.3449748807052221,66.60699004673202,15.19169172103582,82.14365664847307,103.43437225062577,90.62651634637075,122.00522308865973,-22.163026247602545,-0.8723106454498449,5,3,1
2023-01-05 06:00:00,0.4692259674368713,57.31202184308489,18.903772346244086,76.68502015676584,113.2037709972211,104.30668289607561,117.39837978301036,-38.735053465215515,-2.2163026247602544,6,3,1
2023-01-05 07:00:00,0.562562250914567,36.849061905873896,18.542753495103874,55.95437765189234,110.28114449522327,115.42007362198136,150.19516580187272,-58.20027218985249,-3.8735053465215517,7,3,1
2023-01-05 08:00:00,0.7170617827616719,72.38376325242287,8.06677704733178,81.16760208251632,159.84309369171746,114.15464984174483,144.15983190186907,-84.49551882818638,-5.820027218985249,8,3,1
2023-01-05 09:00:00,0.862958920332516,75.0,13.745384743019438,89.60834366335196,118.37208310712789,165.6631209107027,169.2750190166645,-37.21329132659457,-8.449551882818637,9,3,1
2023-01-05 10:00:00,1.0776730905636818,69.2784856045768,18.0534044086782,88.40956310381868,167.02065790684213,126.82163498994653,158.68099547466943,-82.33242393568291,-3.7213291326594575,10,3,1
2023-01-05 11:00:00,0.9718751863226567,50.57996202787361,22.122311014110068,73.67414822830634,174.8558043159445,170.7419870395016,174.98599082283368,-109.41489848120648,-8.233242393568291,11,3,1
2023-01-05 12:00:00,0.9967830015703995,65.50613178595461,15.418674130880682,81.92158891840569,154.8425862838745,183.08904670951281,161.62807022579594,-83.86248721358947,-10.941489848120648,12,3,1
2023-01-05 13:00:00,0.9480884516706574,42.05408326455036,12.067165717968539,55.06933743418955,149.63906643542697,165.78407613199516,160.68128942907464,-102.95597772259637,-8.386248721358948,13,3,1
2023-01-05 14:00:00,0.7326927975334728,75.0,10.01337093827026,85.74606373580373,158.6261038274509,158.02531515678592,138.95182661955025,-83.1756378639068,-10.295597772259638,14,3,1
2023-01-05 15:00:00,0.8272459387639742,66.30479450369577,19.574372485592015,86.70641292805178,150.00366474787768,168.92170159971053,166.07458049133768,-71.61481560621658,-8.31756378639068,15,3,1
2023-01-05 16:00:00,0.7332062297902817,35.5304555503717,14.988638249958298,51.25230003012028,157.28460417353483,158.32122853426836,154.6797743786366,-113.19378570403622,-7.161481560621659,16,3,1
2023-01-05 17:00:00,0.7622919000407389,60.0474995020659,10.14975474192922,70.95954614403585,91.25510204775301,164.4460857341565,144.8024907444786,-31.614934474120773,-11.319378570403622,17,3,1
2023-01-05 18:00:00,0.47653131125177195,72.83941826693591,11.98345113298072,85.2994007111684,113.16894808997478,102.57448061815663,131.3701457847241,-31.031040826218458,-3.1614934474120773,18,3,1
2023-01-05 19:00:00,0.37098272120002934,59.625906369299905,13.430008508490388,73.42689759899032,120.51751869131218,116.33044153738686,107.915427122429,-50.193725174943694,-3.103104082621846,19,3,1
2023-01-05 20:00:00,0.24209556705398436,60.63739756498469,14.045092420193303,74.92458555223197,102.2683094209007,123.62062277393402,116.8325580433072,-32.36309638616311,-5.01937251749437,20,3,1
2023-01-05 21:00:00,0.12567879362986734,44.887901467840884,9.636854754500455,54.650435015971205,102.0323084667413,107.28768193839508,107.41649163923013,-50.6181830893864,-3.236309638616311,21,3,1
2023-01-05 22:00:00,0.07253450472097837,74.79588570451529,10.423101570880869,85.29152178011714,88.44570567122491,105.2686181053576,83.77445361902335,-8.216002200046418,-5.061818308938641,22,3,1
2023-01-05 23:00:00,0.017800772602896024,54.60463247094726,7.244853042472692,61.867286286022846,84.8624342159055,93.50752398016355,91.29823335647126,-23.81674814988729,-0.8216002200046418,23,3,1
2023-01-06 00:00:00,0.0,29.530598168278615,15.269036063875951,44.79963423215457,80.60702156364474,85.68403443591014,92.87169368503447,-38.189062146478896,-2.381674814988729,0,4,1
2023-01-06 01:00:00,0.016945607683922448,59.34261889536483,11.079170233132341,70.43873473618109,103.45036660421859,82.98869637863346,82.77127867267404,-36.83053808268539,-3.81890621464789,1,4,1
2023-01-06 02:00:00,0.08357423573636279,75.0,13.465514955422815,88.54908919115918,101.64025770361455,107.26927281886648,88.42252086739101,-16.774222320723908,-3.6830538082685393,2,4,1
2023-01-06 03:00:00,0.13776945713523495,59.199147644658765,16.30415026909766,75.64106737089166,101.29166385650366,105.32331151188309,103.13504821774154,-27.328018717684387,-1.6774222320723908,3,4,1
2023-01-06 04:00:00,0.28958477284805195,75.0,12.676151080614433,87.96573585346249,105.07595474936787,102.96908608857605,90.62651634637075,-19.84302076767382,-2.732801871768439,4,4,1
2023-01-06 05:00:00,0.49429117404771145,72.91510735546909,11.665165455409014,85.07456398492582,121.61643111294237,107.80875662113631,104.30668289607561,-38.526169204783926,-1.9843020767673822,5,4,1
2023-01-06 06:00:00,0.49287592505572836,71.47042292706179,12.581765299001095,84.54506415111861,135.12422733871807,123.60073318970974,115.42007362198136,-54.43178010807786,-3.852616920478393,6,4,1
2023-01-06 07:00:00,0.6496570222561932,63.74327904744959,12.193899122299513,76.5868351920053,139.8344511381569,138.97684425919647,114.15464984174483,-68.69079395695941,-5.443178010807786,7,4,1
2023-01-06 08:00:00,0.8287743625394207,64.80392773362955,15.755518164376388,81.38822026054535,131.63566774244055,145.2776291489647,165.6631209107027,-57.11652687759113,-6.869079395695941,8,4,1
2023-01-06 09:00:00,0.8868783230444697,61.61040266694836,12.970612867994259,75.4678938579871,181.212894690827,138.50474713813648,126.82163498994653,-111.45665352059902,-5.711652687759113,9,4,1
2023-01-06 10:00:00,0.8625391738626879,61.02172299146074,10.434309284588027,72.31857144991146,158.3456949804733,186.9245473785861,170.7419870395016,-97.17278888262173,-11.145665352059902,10,4,1
2023-01-06 11:00:00,1.0828624281827495,74.96606593158359,15.24877319678653,91.29770155655287,194.15086552936123,169.4913603325332,183.08904670951281,-112.57044286107053,-9.717278888262173,11,4,1
2023-01-06 12:00:00,0.9778995695941455,50.57981041442332,15.842639034791796,67.40034901880927,163.09709788277073,203.8681444176234,165.78407613199516,-106.95379315006852,-11.257044286107053,12,4,1
2023-01-06 13:00:00,1.1264228827503135,48.30413530131099,8.19033598785398,57.62089417191528,154.82918642477784,174.3541421688778,158.02531515678592,-107.90367156786941,-10.695379315006853,13,4,1
2023-01-06 14:00:00,0.9269783793439065,47.574466869063286,16.865927648581863,65.36737289698905,177.52450532592468,165.5245657397847,168.92170159971053,-122.94749958572257,-10.790367156786942,14,4,1
2023-01-06 15:00:00,1.0786458374990109,75.0,13.43197858371818,89.51062442121719,151.1014866399444,188.31487248271162,158.32122853426836,-73.88561217729946,-12.294749958572257,15,4,1
2023-01-06 16:00:00,0.7563234710988517,75.0,13.265841230631594,89.02216470173045,144.36674480210252,163.39623659851665,164.4460857341565,-62.733141318102014,-7.388561217729947,16,4,1
2023-01-06 17:00:00,0.666476481528359,71.5452114216428,15.521904859246101,87.73359276241727,116.42670422367966,151.75530601983246,102.57448061815663,-34.966425593072586,-6.273314131810202,17,4,1
2023-01-06 18:00:00,0.5915693202119973,48.903715889388444,10.894792538216926,60.390077747817365,133.34145170177723,122.70001835548986,116.33044153738686,-76.4480165132671,-3.4966425593072588,18,4,1
2023-01-06 19:00:00,0.3555655756817162,75.0,15.559466098184718,90.91503167386644,103.85823756084802,136.83809426108448,123.62062277393402,-20.588007538308304,-7.644801651326711,19,4,1
2023-01-06 20:00:00,0.2797540984764297,64.7032918933106,11.675315447595775,76.65836143938282,100.12063488463588,111.50303921217474,107.28768193839508,-25.521074199083884,-2.0588007538308304,20,4,1
2023-01-06 21:00:00,0.1811760799195914,70.27419805113615,8.496725557145586,78.95209968820133,90.74302086984781,102.1794356384667,105.2686181053576,-14.343028601554863,-2.5521074199083884,21,4,1
2023-01-06 22:00:00,0.061511078376943584,50.4862612350625,10.05134875305619,60.599121066495634,93.88244906351258,93.29512828975619,93.50752398016355,-34.71763085717243,-1.4343028601554864,22,4,1
2023-01-06 23:00:00,0.018984948364355228,69.49294757218776,14.875655215972383,84.3875877365245,70.19882342682129,95.31675192366806,85.68403443591014,10.71700122398596,-3.4717630857172432,23,4,1
2023-01-07 00:00:00,0.0,59.81642362233813,10.474907137673759,70.29133076001189,57.04084299862012,73.67058651253853,82.98869637863346,14.322187883790363,1.071700122398596,0,5,1
2023-01-07 01:00:00,0.022476175642898787,54.178628360162094,18.28482201877565,72.48592655458064,65.28114989618817,55.969142876221525,107.26927281886648,8.636995446771515,1.4322187883790365,1,5,1
2023-01-07 02:00:00,0.07182615239606938,75.0,17.172084114352494,92.24391026674857,54.269162633521574,63.84893110780913,105.32331151188309,38.83844717790415,0.8636995446771515,2,5,1
2023-01-07 03:00:00,0.1555288950743571,41.427294346345064,17.760340637235068,59.34316387865449,70.56470244447642,53.40546308884442,102.96908608857605,-7.3376938480315275,3.8838447177904154,3,5,1
2023-01-07 04:00:00,0.32186279722507344,75.0,14.296079608256434,89.61794240548151,66.22203052273457,66.68085772668601,107.80875662113631,22.66214249794379,-0.7337693848031528,4,5,1
2023-01-07 05:00:00,0.46691648669095354,75.0,14.862754563475857,90.32967105016681,77.46577504820061,66.95579990753772,123.60073318970974,15.13011025176057,2.266214249794379,5,5,1
2023-01-07 06:00:00,0.6271185372344357,52.570310211264584,10.680930889859798,63.878359638358816,101.4698875294933,75.19956079840624,138.97684425919647,-36.078516865958434,1.5130110251760571,6,5,1
2023-01-07 07:00:00,0.7968186389795145,53.617287421857675,17.427542755764293,71.84164881660149,74.17694983698829,99.95687650431725,145.2776291489647,-5.943152706982644,-3.6078516865958434,7,5,1
2023-01-07 08:00:00,0.8552851090668657,63.63070562215993,15.762798212919007,80.2487889441458,107.12187334610414,77.78480152358414,138.50474713813648,-27.467399672656597,-0.5943152706982645,8,5,1
2023-01-07 09:00:00,1.0686534159950585,72.10675713227847,16.513044047775946,89.68845459604948,98.16460976471008,107.7161886168024,186.9245473785861,-11.222895135926251,-2.74673996726566,9,5,1
2023-01-07 10:00:00,1.1750801063694096,64.91690506764367,20.068352875651236,86.16033804966432,103.56531673105454,100.91134973197573,169.4913603325332,-18.527268194982838,-1.1222895135926252,10,5,1
2023-01-07 11:00:00,1.116822778231789,74.74884511297846,13.382010707412133,89.24767859862239,98.92011097915761,104.68760624464716,203.8681444176234,-11.525159200033514,-1.852726819498284,11,5,1
2023-01-07 12:00:00,1.45188085357899,75.0,15.021874315262322,91.47375516884131,121.81755991343155,100.7728377986559,174.3541421688778,-31.496320664593597,-1.1525159200033515,12,5,1
2023-01-07 13:00:00,1.2597305485129646,59.17743278344338,16.58434778229468,77.02151111425103,108.05551215824165,122.9700758334349,165.5245657397847,-34.18363311044999,-3.14963206645936,13,5,1
2023-01-07 14:00:00,1.0056204355244123,39.11130483185967,13.005416173175938,53.12234144056002,103.59008849531304,111.20514422470102,188.31487248271162,-53.88611036579802,-3.418363311044999,14,5,1
2023-01-07 15:00:00,1.112967167708197,75.0,15.459374500498122,91.57234166820632,101.7516541171617,107.00845180635804,163.39623659851665,-15.56792348553519,-5.388611036579802,15,5,1
2023-01-07 16:00:00,0.8282447261330272,75.0,17.714235774834947,93.54248050096797,96.79501546509206,107.14026515374151,151.75530601983246,-4.80932731267761,-1.5567923485535191,16,5,1
2023-01-07 17:00:00,0.8307536942601509,74.41843715677803,15.474806443676345,90.72399729471452,74.04138591431195,98.35180781364558,122.70001835548986,16.20167864913482,-0.480932731267761,17,5,1
2023-01-07 18:00:00,0.6826756761126509,49.801334106721264,20.595889214266876,71.0798989971008,83.17272861783275,74.5223186455797,136.83809426108448,-10.472661755818464,1.620167864913482,18,5,1
2023-01-07 19:00:00,0.4162359077096304,65.92376714482691,12.35586008632996,78.6958631388665,84.33270133736684,81.55256075291926,111.50303921217474,-6.684104374082182,-1.0472661755818464,19,5,1
2023-01-07 20:00:00,0.3353661380823577,49.40472309107863,20.47821498023877,70.21830420939976,60.032361649868825,85.37996751294868,102.1794356384667,9.517532122122716,-0.6684104374082183,20,5,1
2023-01-07 21:00:00,0.1865868099304771,75.0,19.315970339554205,94.50255714948469,59.35513985597047,60.700772087277045,93.29512828975619,36.09917050572649,0.9517532122122717,21,5,1
2023-01-07 22:00:00,0.08870279244647311,45.641496941883034,15.849374700689344,61.579574435018856,62.01091092939428,58.403386643758196,95.31675192366806,3.1785805561972253,3.6099170505726494,22,5,1
2023-01-07 23:00:00,0.024800482427259324,63.218938163557326,15.006702618051788,78.25044126403637,54.24718279233914,58.40099387882163,73.67058651253853,24.321116527316953,0.3178580556197226,23,5,1
2023-01-08 00:00:00,0.0,51.54018144425051,11.763456190812882,63.30363763506339,59.57799868416684,53.929324736719416,55.969142876221525,6.157750603628237,2.4321116527316953,0,6,1
2023-01-08 01:00:00,0.021425421123756946,70.45093010163119,15.843148704130106,86.31550422688504,52.527112852651236,57.14588703143515,63.84893110780913,34.404166434596625,0.6157750603628238,1,6,1
2023-01-08 02:00:00,0.08300451830600432,62.289510272965444,21.594253511284784,83.96676830255623,62.21334170456741,51.911337792288414,53.40546308884442,25.193843241448484,3.440416643459663,2,6,1
2023-01-08 03:00:00,0.18293125558945433,71.39923877820326,18.50788285295942,90.09005288675212,67.9019805002873,58.77292506110775,66.68085772668601,24.707456710609677,2.5193843241448484,3,6,1
